,Date,Research & Development Cost,Revenue,Ticker,Total Operating Expences,Name,EmployeeCount,GlobalParty
816,12/31/2016,0.0,2269000.0,ARDS,10153000.0,ARIDIS PHARMACEUTICALS INC.,25,1 ARIDIS PHARMACEUTICALS LLC
817,12/31/2015,0.0,2862000.0,ARDS,10768000.0,ARIDIS PHARMACEUTICALS INC.,25,1 ARIDIS PHARMACEUTICALS LLC
826,12/31/2017,0.0,0.0,ARQL,0.0,"ARQULE, INC.",31,1 ARQULE INC
827,12/31/2016,0.0,4709000.0,ARQL,27605000.0,"ARQULE, INC.",31,1 ARQULE INC
828,12/31/2015,0.0,11239000.0,ARQL,25391000.0,"ARQULE, INC.",31,1 ARQULE INC
829,12/31/2014,0.0,11254000.0,ARQL,34425000.0,"ARQULE, INC.",31,1 ARQULE INC
830,6/30/2018,185821000.0,92810000.0,ARRY,222737000.0,ARRAY BIOPHARMA INC.,298,1 ARRAY BIOPHARMA INC
831,6/30/2017,178199000.0,43655000.0,ARRY,145733000.0,ARRAY BIOPHARMA INC.,298,1 ARRAY BIOPHARMA INC
832,6/30/2016,160655000.0,30549000.0,ARRY,112758000.0,ARRAY BIOPHARMA INC.,298,1 ARRAY BIOPHARMA INC
833,6/30/2015,54442000.0,44889000.0,ARRY,123247000.0,ARRAY BIOPHARMA INC.,298,1 ARRAY BIOPHARMA INC
889,12/31/2017,0.0,9018.75,ASMB,61245.628,"ASSEMBLY BIOSCIENCES, INC.",89,1 ASSEMBLY BIOSCIENCES INC
890,12/31/2016,0.0,0.0,ASMB,45278.460999999996,"ASSEMBLY BIOSCIENCES, INC.",89,1 ASSEMBLY BIOSCIENCES INC
891,12/31/2015,0.0,0.0,ASMB,29655.63,"ASSEMBLY BIOSCIENCES, INC.",89,1 ASSEMBLY BIOSCIENCES INC
892,12/31/2014,10716.737,0.0,ASMB,23956.452,"ASSEMBLY BIOSCIENCES, INC.",89,1 ASSEMBLY BIOSCIENCES INC
905,12/31/2017,0.0,624464000.0,ATRO,577867000.0,ASTRONICS CORPORATION,"2,516",1 ASTRONICS CORPORATION
906,12/31/2016,0.0,633123000.0,ATRO,559984000.0,ASTRONICS CORPORATION,"2,516",1 ASTRONICS CORPORATION
907,12/31/2015,0.0,692279000.0,ATRO,595229000.0,ASTRONICS CORPORATION,"2,516",1 ASTRONICS CORPORATION
908,12/31/2014,0.0,661039000.0,ATRO,578648000.0,ASTRONICS CORPORATION,"2,516",1 ASTRONICS CORPORATION
929,12/31/2017,81206000.0,0.0,ATRA,121532000.0,"ATARA BIOTHERAPEUTICS, INC.",267,1 ATARA BIOTHERAPEUTICS INC
930,12/31/2016,56514000.0,0.0,ATRA,81242000.0,"ATARA BIOTHERAPEUTICS, INC.",267,1 ATARA BIOTHERAPEUTICS INC
931,12/31/2015,41618000.0,0.0,ATRA,58448000.0,"ATARA BIOTHERAPEUTICS, INC.",267,1 ATARA BIOTHERAPEUTICS INC
932,12/31/2014,15446000.0,0.0,ATRA,28156000.0,"ATARA BIOTHERAPEUTICS, INC.",267,1 ATARA BIOTHERAPEUTICS INC
937,12/31/2017,0.0,38043000.0,ATNX,147951000.0,"ATHENEX, INC.",471,1 ATHENEX INC
938,12/31/2016,0.0,20551000.0,ATNX,105851000.0,"ATHENEX, INC.",471,1 ATHENEX INC
939,12/31/2015,0.0,13944000.0,ATNX,63361000.0,"ATHENEX, INC.",471,1 ATHENEX INC
940,12/31/2014,1902000.0,1211000.0,ATNX,18880000.0,"ATHENEX, INC.",471,1 ATHENEX INC
941,12/31/2017,0.0,3708000.0,ATHX,36991000.0,"ATHERSYS, INC.",66,1 ATHERSYS INC
942,12/31/2016,0.0,17347000.0,ATHX,33055000.0,"ATHERSYS, INC.",66,1 ATHERSYS INC
943,12/31/2015,0.0,11948000.0,ATHX,29119000.0,"ATHERSYS, INC.",66,1 ATHERSYS INC
944,12/31/2014,0.0,1623000.0,ATHX,30635000.0,"ATHERSYS, INC.",66,1 ATHERSYS INC
981,12/31/2017,2328.087,0.0,ATOS,7187.456,ATOSSA GENETICS INC.,3,1 ATOSSA GENETICS INC
982,12/31/2016,770.427,0.0,ATOS,7249.62,ATOSSA GENETICS INC.,3,1 ATOSSA GENETICS INC
983,12/31/2015,2359.593,1.758,ATOS,12760.376,ATOSSA GENETICS INC.,3,1 ATOSSA GENETICS INC
984,12/31/2014,1110.329,40.138000000000005,ATOS,9858.54,ATOSSA GENETICS INC.,3,1 ATOSSA GENETICS INC
1024,1/31/2018,0.0,0.0,ADSK,2450200000.0,"AUTODESK, INC.","8,800",1 AUTODESK INC
1025,1/31/2017,766100000.0,2031000000.0,ADSK,2450100000.0,"AUTODESK, INC.","8,800",1 AUTODESK INC
1026,1/31/2016,790000000.0,2504100000.0,ADSK,2502800000.0,"AUTODESK, INC.","8,800",1 AUTODESK INC
1027,1/31/2015,725200000.0,2512200000.0,ADSK,2388400000.0,"AUTODESK, INC.","8,800",1 AUTODESK INC
1054,4/30/2018,0.0,53621000.0,CDMO,74501000.0,"AVID BIOSERVICES, INC.",185,2US AVID BIOSERVICES INC
1055,4/30/2017,0.0,57630000.0,CDMO,56338000.0,"AVID BIOSERVICES, INC.",185,2US AVID BIOSERVICES INC
1056,4/30/2016,0.0,44357000.0,CDMO,40870000.0,"AVID BIOSERVICES, INC.",185,2US AVID BIOSERVICES INC
1057,4/30/2015,42996000.0,26781000.0,CDMO,77280000.0,"AVID BIOSERVICES, INC.",185,2US AVID BIOSERVICES INC
1074,6/30/2018,0.0,19036892000.0,AVT,18491842000.0,"AVNET, INC.","15,400",1 AVNET INC
1075,7/1/2017,0.0,17439963000.0,AVT,16841163000.0,"AVNET, INC.","15,400",1 AVNET INC
1076,7/2/2016,0.0,16740597000.0,AVT,16130785000.0,"AVNET, INC.","15,400",1 AVNET INC
1077,6/27/2015,0.0,17655319000.0,AVT,16963173000.0,"AVNET, INC.","15,400",1 AVNET INC
1080,12/31/2017,7769000.0,16282000.0,AWRE,14472000.0,"AWARE, INC.",68,1 AWARE INC
1081,12/31/2016,6938000.0,21566000.0,AWRE,15658000.0,"AWARE, INC.",68,1 AWARE INC
1082,12/31/2015,5800000.0,19621000.0,AWRE,15749000.0,"AWARE, INC.",68,1 AWARE INC
1083,12/31/2014,5505000.0,23720000.0,AWRE,16631000.0,"AWARE, INC.",68,1 AWARE INC
1088,12/31/2017,6699.12,60426.395,AXGN,68377.681,"AXOGEN, INC.",184,1 AXOGEN INC
1089,12/31/2016,4212.023,41107.538,AXGN,49237.4,"AXOGEN, INC.",184,1 AXOGEN INC
1090,12/31/2015,3237.171,27331.092,AXGN,36597.802,"AXOGEN, INC.",184,1 AXOGEN INC
1091,12/31/2014,3033.325,16817.403000000002,AXGN,26618.193,"AXOGEN, INC.",184,1 AXOGEN INC
1133,12/31/2017,9305000.0,594790000.0,BCPC,495294000.0,BALCHEM CORPORATION,"1,165",1 BALCHEM CORPORATION
1134,12/31/2016,7325000.0,553204000.0,BCPC,462366000.0,BALCHEM CORPORATION,"1,165",1 BALCHEM CORPORATION
1135,12/31/2015,5990000.0,552492000.0,BCPC,458536000.0,BALCHEM CORPORATION,"1,165",1 BALCHEM CORPORATION
1136,12/31/2014,4810000.0,541383000.0,BCPC,454505000.0,BALCHEM CORPORATION,"1,165",1 BALCHEM CORPORATION
1137,12/31/2017,0.0,0.0,BLDP,125596000.0,"BALLARD POWER SYSTEMS, INC.",,1 BALLARD POWER SYSTEMS INC
1138,12/31/2016,19827000.0,85270000.0,BLDP,101241000.0,"BALLARD POWER SYSTEMS, INC.",,1 BALLARD POWER SYSTEMS INC
1139,12/31/2015,16206000.0,56463000.0,BLDP,80109000.0,"BALLARD POWER SYSTEMS, INC.",,1 BALLARD POWER SYSTEMS INC
1140,12/31/2014,14294000.0,68721000.0,BLDP,96873000.0,"BALLARD POWER SYSTEMS, INC.",,1 BALLARD POWER SYSTEMS INC
1222,12/31/2017,269018000.0,254694000.0,BGNE,336844000.0,"BEIGENE, LTD.","1,300",1 BEIGENE LTD
1223,12/31/2016,269018000.0,1070000.0,BGNE,118130000.0,"BEIGENE, LTD.","1,300",1 BEIGENE LTD
1224,12/31/2015,269018000.0,8816000.0,BGNE,65561000.0,"BEIGENE, LTD.","1,300",1 BEIGENE LTD
1225,12/31/2014,269018000.0,13035000.0,BGNE,28792000.0,"BEIGENE, LTD.","1,300",1 BEIGENE LTD
1246,6/30/2018,6890000.0,4620000.0,BNTC,16261000.0,BENITEC BIOPHARMA LIMITED,,1 BENITEC BIOPHARMA LIMITED
1247,6/30/2017,6925000.0,11093000.0,BNTC,16510000.0,BENITEC BIOPHARMA LIMITED,,1 BENITEC BIOPHARMA LIMITED
1248,6/30/2016,13287000.0,4054000.0,BNTC,25427000.0,BENITEC BIOPHARMA LIMITED,,1 BENITEC BIOPHARMA LIMITED
1249,6/30/2015,6228000.0,3399000.0,BNTC,14410000.0,BENITEC BIOPHARMA LIMITED,,1 BENITEC BIOPHARMA LIMITED
1273,9/30/2017,465000.0,24242000.0,BASI,22964000.0,"BIOANALYTICAL SYSTEMS, INC.",151,1 BIOANALYTICAL SYSTEMS INC
1274,9/30/2016,496000.0,20441000.0,BASI,22510000.0,"BIOANALYTICAL SYSTEMS, INC.",151,1 BIOANALYTICAL SYSTEMS INC
1275,9/30/2015,715000.0,22698000.0,BASI,22394000.0,"BIOANALYTICAL SYSTEMS, INC.",151,1 BIOANALYTICAL SYSTEMS INC
1276,9/30/2014,658000.0,24584000.0,BASI,23876000.0,"BIOANALYTICAL SYSTEMS, INC.",151,1 BIOANALYTICAL SYSTEMS INC
1281,12/31/2017,3364.7470000000003,5068.663,BIOC,26243.369,"BIOCEPT, INC.",95,1 BIOCEPT INC
1282,12/31/2016,2713.367,3223.0959999999995,BIOC,21248.132999999998,"BIOCEPT, INC.",95,1 BIOCEPT INC
1283,12/31/2015,2857.77,609.909,BIOC,17020.712,"BIOCEPT, INC.",95,1 BIOCEPT INC
1284,12/31/2014,4497.79,133.415,BIOC,14007.339,"BIOCEPT, INC.",95,1 BIOCEPT INC
1293,12/31/2017,4225000.0,12025000.0,BFRA,25959000.0,BIOFRONTERA AG,138,1 BIOFRONTERA AG
1294,12/31/2016,4640000.0,6130000.0,BFRA,17909000.0,BIOFRONTERA AG,138,1 BIOFRONTERA AG
1295,12/31/2015,6204000.0,4138000.0,BFRA,14369000.0,BIOFRONTERA AG,138,1 BIOFRONTERA AG
1296,12/31/2014,4534.181,3095.555,BFRA,12742.511999999999,BIOFRONTERA AG,138,1 BIOFRONTERA AG
1297,12/31/2017,2253600000.0,12273900000.0,BIIB,6584100000.0,BIOGEN INC.,"7,300",1 BIOGEN
1298,12/31/2016,1973300000.0,11448800000.0,BIIB,5720900000.0,BIOGEN INC.,"7,300",1 BIOGEN
1299,12/31/2015,2012800000.0,10763800000.0,BIIB,5748900000.0,BIOGEN INC.,"7,300",1 BIOGEN
1300,12/31/2014,1893400000.0,9703300000.0,BIIB,5735600000.0,BIOGEN INC.,"7,300",1 BIOGEN
1321,12/31/2017,0.0,1313646000.0,BMRN,1437204000.0,BIOMARIN PHARMACEUTICAL INC.,"2,581",1 BIOMARIN PHARMACEUTICAL INC
1322,12/31/2016,0.0,1116854000.0,BMRN,1378326000.0,BIOMARIN PHARMACEUTICAL INC.,"2,581",1 BIOMARIN PHARMACEUTICAL INC
1323,12/31/2015,0.0,889895000.0,BMRN,1199852000.0,BIOMARIN PHARMACEUTICAL INC.,"2,581",1 BIOMARIN PHARMACEUTICAL INC
1324,12/31/2014,0.0,749284000.0,BMRN,893975000.0,BIOMARIN PHARMACEUTICAL INC.,"2,581",1 BIOMARIN PHARMACEUTICAL INC
1325,5/31/2018,1398.368,5564.185,BMRA,7045.94,"BIOMERICA, INC.",54,1 BIOMERICA INC
1326,5/31/2017,1130.635,5791.67,BMRA,6746.303000000001,"BIOMERICA, INC.",54,1 BIOMERICA INC
1327,5/31/2016,780.3330000000001,5139.816,BMRA,5966.768,"BIOMERICA, INC.",54,1 BIOMERICA INC
1328,5/31/2015,733.64,4962.373,BMRA,5632.968000000001,"BIOMERICA, INC.",54,1 BIOMERICA INC
1329,12/31/2017,12009.17,9505.043,BNGO,32119.34,"BIONANO GENOMICS, INC.",,1 BIONANO GENOMICS INC
1330,12/31/2016,11431.941,6792.789000000001,BNGO,27961.205,"BIONANO GENOMICS, INC.",,1 BIONANO GENOMICS INC
1370,3/31/2018,0.0,774637000.0,BBOX,803178000.0,BLACK BOX CORPORATION,"3,228",1 BLACK BOX CORPORATION
1371,3/31/2017,0.0,855731000.0,BBOX,851861000.0,BLACK BOX CORPORATION,"3,228",1 BLACK BOX CORPORATION
1372,3/31/2016,0.0,912655000.0,BBOX,908294000.0,BLACK BOX CORPORATION,"3,228",1 BLACK BOX CORPORATION
1373,3/31/2015,0.0,992444000.0,BBOX,963870000.0,BLACK BOX CORPORATION,"3,228",1 BLACK BOX CORPORATION
1409,12/31/2017,0.0,35427000.0,BLUE,368117000.0,"BLUEBIRD BIO, INC.",600,1 BLUEBIRD BIO INC
1410,12/31/2016,0.0,6155000.0,BLUE,254894000.0,"BLUEBIRD BIO, INC.",600,1 BLUEBIRD BIO INC
1411,12/31/2015,0.0,14079000.0,BLUE,169947000.0,"BLUEBIRD BIO, INC.",600,1 BLUEBIRD BIO INC
1412,12/31/2014,0.0,25421000.0,BLUE,85801000.0,"BLUEBIRD BIO, INC.",600,1 BLUEBIRD BIO INC
1417,12/31/2017,0.0,21426000.0,BPMC,172673000.0,BLUEPRINT MEDICINES CORPORATION,181,1 BLUEPRINT MEDICINES
1418,12/31/2016,0.0,27772000.0,BPMC,100349000.0,BLUEPRINT MEDICINES CORPORATION,181,1 BLUEPRINT MEDICINES
1419,12/31/2015,0.0,11400000.0,BPMC,63044000.0,BLUEPRINT MEDICINES CORPORATION,181,1 BLUEPRINT MEDICINES
1420,12/31/2014,0.0,0.0,BPMC,39734000.0,BLUEPRINT MEDICINES CORPORATION,181,1 BLUEPRINT MEDICINES
1492,10/29/2017,3292000000.0,17636000000.0,AVGO,14849000000.0,BROADCOM INC.,"14,000",1 BROADCOM LTD
1493,10/30/2016,2674000000.0,13240000000.0,AVGO,11272000000.0,BROADCOM INC.,"14,000",1 BROADCOM LTD
1494,11/1/2015,1049000000.0,6824000000.0,AVGO,4944000000.0,BROADCOM INC.,"14,000",1 BROADCOM LTD
1495,11/2/2014,695000000.0,4269000000.0,AVGO,3385000000.0,BROADCOM INC.,"14,000",1 BROADCOM LTD
1520,9/30/2017,47004000.0,692885000.0,BRKS,616746000.0,"BROOKS AUTOMATION, INC.","1,661",1 BROOKS AUTOMATION INC
1521,9/30/2016,51543000.0,560323000.0,BRKS,540046000.0,"BROOKS AUTOMATION, INC.","1,661",1 BROOKS AUTOMATION INC
1522,9/30/2015,52232000.0,552708000.0,BRKS,528805000.0,"BROOKS AUTOMATION, INC.","1,661",1 BROOKS AUTOMATION INC
1523,9/30/2014,52649000.0,482848000.0,BRKS,475660000.0,"BROOKS AUTOMATION, INC.","1,661",1 BROOKS AUTOMATION INC
1524,12/31/2017,162700000.0,1765900000.0,BRKR,1530300000.0,BRUKER CORPORATION,"6,200",2US BRUKER
1525,12/31/2016,149000000.0,1611300000.0,BRKR,1403500000.0,BRUKER CORPORATION,"6,200",2US BRUKER
1526,12/31/2015,145700000.0,1623800000.0,BRKR,1441200000.0,BRUKER CORPORATION,"6,200",2US BRUKER
1527,12/31/2014,174200000.0,1808900000.0,BRKR,1653000000.0,BRUKER CORPORATION,"6,200",2US BRUKER
1612,12/31/2017,0.0,25955000.0,CALA,55641000.0,"CALITHERA BIOSCIENCES, INC.",73,1 CALITHERA BIOSCIENCES INC
1613,12/31/2016,0.0,0.0,CALA,38034000.0,"CALITHERA BIOSCIENCES, INC.",73,1 CALITHERA BIOSCIENCES INC
1614,12/31/2015,0.0,0.0,CALA,32819000.0,"CALITHERA BIOSCIENCES, INC.",73,1 CALITHERA BIOSCIENCES INC
1615,12/31/2014,16367000.0,0.0,CALA,21721000.0,"CALITHERA BIOSCIENCES, INC.",73,1 CALITHERA BIOSCIENCES INC
1635,12/31/2017,13534000.0,93485000.0,CAMT,83522000.0,CAMTEK LTD.,274,1 CAMTEK INC
1636,12/31/2016,12630000.0,79228000.0,CAMT,74937000.0,CAMTEK LTD.,274,1 CAMTEK INC
1637,12/31/2015,11421000.0,69387000.0,CAMT,67184000.0,CAMTEK LTD.,274,1 CAMTEK INC
1638,12/31/2014,14406000.0,88313000.0,CAMT,82912000.0,CAMTEK LTD.,274,1 CAMTEK INC
1639,12/31/2017,28777000.0,3390393000.0,CSIQ,3140534000.0,CANADIAN SOLAR INC.,"12,129",1 CANADIAN SOLAR INC
1640,12/31/2016,17407000.0,2853078000.0,CSIQ,2776962000.0,CANADIAN SOLAR INC.,"12,129",1 CANADIAN SOLAR INC
1641,12/31/2015,17056000.0,3467626000.0,CSIQ,3190662000.0,CANADIAN SOLAR INC.,"12,129",1 CANADIAN SOLAR INC
1642,12/31/2014,12057000.0,2960627000.0,CSIQ,2591262000.0,CANADIAN SOLAR INC.,"12,129",1 CANADIAN SOLAR INC
1643,12/31/2017,4789000.0,29121000.0,CGIX,47743000.0,"CANCER GENETICS, INC.",218,1 CANCER GENETICS INC
1644,12/31/2016,5967000.0,27049000.0,CGIX,43773000.0,"CANCER GENETICS, INC.",218,1 CANCER GENETICS INC
1645,12/31/2015,4383000.0,18040000.0,CGIX,39624000.0,"CANCER GENETICS, INC.",218,1 CANCER GENETICS INC
1646,12/31/2014,4622000.0,10199000.0,CGIX,29408000.0,"CANCER GENETICS, INC.",218,1 CANCER GENETICS INC
1659,3/31/2018,0.0,35126000.0,CSWC,13306000.0,CAPITAL SOUTHWEST CORPORATION,20,1 CAPITAL SOUTHWEST CORPORATION
1660,3/31/2017,0.0,23474000.0,CSWC,12128000.0,CAPITAL SOUTHWEST CORPORATION,20,1 CAPITAL SOUTHWEST CORPORATION
1661,3/31/2016,0.0,9160000.0,CSWC,12782000.0,CAPITAL SOUTHWEST CORPORATION,20,1 CAPITAL SOUTHWEST CORPORATION
1662,3/31/2015,0.0,9948000.0,CSWC,10304000.0,CAPITAL SOUTHWEST CORPORATION,20,1 CAPITAL SOUTHWEST CORPORATION
1681,3/31/2018,4040000.0,82837000.0,CPST,89185000.0,CAPSTONE TURBINE CORPORATION,151,1 CAPSTONE TURBINE CORPORATION
1682,3/31/2017,5388000.0,77169000.0,CPST,94941000.0,CAPSTONE TURBINE CORPORATION,151,1 CAPSTONE TURBINE CORPORATION
1683,3/31/2016,10152000.0,85211000.0,CPST,107777000.0,CAPSTONE TURBINE CORPORATION,151,1 CAPSTONE TURBINE CORPORATION
1684,3/31/2015,9679000.0,115461000.0,CPST,143560000.0,CAPSTONE TURBINE CORPORATION,151,1 CAPSTONE TURBINE CORPORATION
1704,12/31/2017,0.0,48324000.0,CDNA,65062000.0,"CAREDX, INC.",169,1 CAREDX INC
1705,12/31/2016,0.0,40631000.0,CDNA,61398000.0,"CAREDX, INC.",169,1 CAREDX INC
1706,12/31/2015,0.0,28144000.0,CDNA,40202000.0,"CAREDX, INC.",169,1 CAREDX INC
1707,12/31/2014,0.0,27306000.0,CDNA,27295000.0,"CAREDX, INC.",169,1 CAREDX INC
1767,12/31/2017,0.0,0.0,CBIO,0.0,"CATALYST BIOSCIENCES, INC. ",13,1 CATALYST BIOSCIENCES INC
1768,12/31/2016,0.0,399000.0,CBIO,19817000.0,"CATALYST BIOSCIENCES, INC. ",13,1 CATALYST BIOSCIENCES INC
1769,12/31/2015,0.0,1750000.0,CBIO,15552000.0,"CATALYST BIOSCIENCES, INC. ",13,1 CATALYST BIOSCIENCES INC
1770,12/31/2014,0.0,1813000.0,CBIO,9322000.0,"CATALYST BIOSCIENCES, INC. ",13,1 CATALYST BIOSCIENCES INC
1811,12/31/2017,0.0,15191500000.0,CDW,14325400000.0,CDW CORPORATION,"8,917",1 CDW CORPORATION
1812,12/31/2016,0.0,13981900000.0,CDW,13162700000.0,CDW CORPORATION,"8,917",1 CDW CORPORATION
1813,12/31/2015,0.0,12988700000.0,CDW,12246700000.0,CDW CORPORATION,"8,917",1 CDW CORPORATION
1814,12/31/2014,0.0,12074500000.0,CDW,11401500000.0,CDW CORPORATION,"8,917",1 CDW CORPORATION
1819,12/31/2017,4928.972,0.0,CELC,5952.945,CELCUITY INC.,22,1 CELCUITY LLC
1820,12/31/2016,3015.13,0.0,CELC,3328.426,CELCUITY INC.,22,1 CELCUITY LLC
1821,12/31/2015,1962.119,0.0,CELC,2261.81,CELCUITY INC.,22,1 CELCUITY LLC
1822,12/31/2017,3274000000.0,13003000000.0,CELG,7523000000.0,CELGENE CORPORATION,"7,467",1 CELGENE CORPORATION INC
1823,12/31/2016,3543000000.0,11229000000.0,CELG,7725000000.0,CELGENE CORPORATION,"7,467",1 CELGENE CORPORATION INC
1824,12/31/2015,2089000000.0,9256000000.0,CELG,6617000000.0,CELGENE CORPORATION,"7,467",1 CELGENE CORPORATION INC
1825,12/31/2014,1796300000.0,7670400000.0,CELG,4973500000.0,CELGENE CORPORATION,"7,467",1 CELGENE CORPORATION INC
1836,12/31/2017,8265.666,0.0,CLRB,12400.97,"CELLECTAR BIOSCIENCES, INC.",15,1 CELLECTAR BIOSCIENCES
1837,12/31/2016,4750.414000000001,0.0,CLRB,9449.752,"CELLECTAR BIOSCIENCES, INC.",15,1 CELLECTAR BIOSCIENCES
1838,12/31/2015,5158.874,0.0,CLRB,8554.234,"CELLECTAR BIOSCIENCES, INC.",15,1 CELLECTAR BIOSCIENCES
1839,12/31/2014,5964.453,0.0,CLRB,9669.129,"CELLECTAR BIOSCIENCES, INC.",15,1 CELLECTAR BIOSCIENCES
1841,12/31/2017,78429000.0,33715000.0,CLLS,125675000.0,CELLECTIS S.A.,131,1 CELLECTIS
1842,12/31/2016,78458000.0,56444000.0,CLLS,123507000.0,CELLECTIS S.A.,131,1 CELLECTIS
1843,12/31/2015,58154000.0,62565000.0,CLLS,93548000.0,CELLECTIS S.A.,131,1 CELLECTIS
1844,12/31/2014,14407000.0,26453000.0,CLLS,31698000.0,CELLECTIS S.A.,131,1 CELLECTIS
1853,12/31/2017,0.0,36164.064,CELH,44244.030999999995,"CELSIUS HOLDINGS, INC.",39,1 CELSIUS THERAPEUTICS INC
1854,12/31/2016,0.0,22760.987,CELH,25605.947,"CELSIUS HOLDINGS, INC.",39,1 CELSIUS THERAPEUTICS INC
1855,12/31/2015,0.0,17217.944,CELH,19045.404,"CELSIUS HOLDINGS, INC.",39,1 CELSIUS THERAPEUTICS INC
1856,12/31/2014,0.0,14610.09,CELH,16140.023000000001,"CELSIUS HOLDINGS, INC.",39,1 CELSIUS THERAPEUTICS INC
1857,12/31/2017,22908000.0,3540000.0,CYAD,30336000.0,CELYAD SA,80,1 CELYAD SA
1858,12/31/2016,27675000.0,8523000.0,CYAD,32498000.0,CELYAD SA,80,1 CELYAD SA
1859,12/31/2015,22766000.0,3000.0,CYAD,29364000.0,CELYAD SA,80,1 CELYAD SA
1860,12/31/2014,15865000.0,146000.0,CYAD,16895000.0,CELYAD SA,80,1 CELYAD SA
1882,9/30/2017,0.0,2054478000.0,CENT,1898116000.0,CENTRAL GARDEN & PET COMPANY,"5,000",1 CENTRAL GARDEN & PET COMPANY
1883,9/24/2016,0.0,1829017000.0,CENT,1700194000.0,CENTRAL GARDEN & PET COMPANY,"5,000",1 CENTRAL GARDEN & PET COMPANY
1884,9/26/2015,0.0,1650737000.0,CENT,1552030000.0,CENTRAL GARDEN & PET COMPANY,"5,000",1 CENTRAL GARDEN & PET COMPANY
1885,9/27/2014,0.0,1604357000.0,CENT,1532374000.0,CENTRAL GARDEN & PET COMPANY,"5,000",1 CENTRAL GARDEN & PET COMPANY
1890,12/31/2017,0.0,1589080000.0,CENX,1508032000.0,CENTURY ALUMINUM COMPANY,"1,864",1 CENTURY ALUMINUM
1891,12/31/2016,0.0,1319094000.0,CENX,1374257000.0,CENTURY ALUMINUM COMPANY,"1,864",1 CENTURY ALUMINUM
1892,12/31/2015,0.0,1949857000.0,CENX,1958095000.0,CENTURY ALUMINUM COMPANY,"1,864",1 CENTURY ALUMINUM
1893,12/31/2014,0.0,1931042000.0,CENX,1789152000.0,CENTURY ALUMINUM COMPANY,"1,864",1 CENTURY ALUMINUM
1923,12/31/2017,40385000.0,87507000.0,CEVA,71634000.0,"CEVA, INC.",313,1 CEVA HOLDINGS LLC
1924,12/31/2016,30838000.0,72653000.0,CEVA,58267000.0,"CEVA, INC.",313,1 CEVA HOLDINGS LLC
1925,12/31/2015,28113000.0,59499000.0,CEVA,53187000.0,"CEVA, INC.",313,1 CEVA HOLDINGS LLC
1926,12/31/2014,25828000.0,50808000.0,CEVA,49036000.0,"CEVA, INC.",313,1 CEVA HOLDINGS LLC
1927,4/30/2018,4401000.0,20241000.0,CSBR,21595000.0,"CHAMPIONS ONCOLOGY, INC.",92,1 CHAMPIONS ONCOLOGY INC
1928,4/30/2017,4293000.0,15411000.0,CSBR,22220000.0,"CHAMPIONS ONCOLOGY, INC.",92,1 CHAMPIONS ONCOLOGY INC
1929,4/30/2016,4194000.0,11182000.0,CSBR,21498000.0,"CHAMPIONS ONCOLOGY, INC.",92,1 CHAMPIONS ONCOLOGY INC
1930,4/30/2015,4845000.0,8863000.0,CSBR,22101000.0,"CHAMPIONS ONCOLOGY, INC.",92,1 CHAMPIONS ONCOLOGY INC
1943,12/31/2017,0.0,988800000.0,GTLS,922700000.0,"CHART INDUSTRIES, INC.","4,424",1 CHART INDUSTRIES INC
1944,12/31/2016,0.0,859200000.0,GTLS,805100000.0,"CHART INDUSTRIES, INC.","4,424",1 CHART INDUSTRIES INC
1945,12/31/2015,0.0,1040200000.0,GTLS,956600000.0,"CHART INDUSTRIES, INC.","4,424",1 CHART INDUSTRIES INC
1946,12/31/2014,0.0,1192952000.0,GTLS,1050769000.0,"CHART INDUSTRIES, INC.","4,424",1 CHART INDUSTRIES INC
1975,12/31/2017,0.0,82497000.0,CCXI,66004000.0,"CHEMOCENTRYX, INC.",66,1 CHEMOCENTRYX INC
1976,12/31/2016,0.0,11935000.0,CCXI,52655000.0,"CHEMOCENTRYX, INC.",66,1 CHEMOCENTRYX INC
1977,12/31/2015,0.0,0.0,CCXI,47689000.0,"CHEMOCENTRYX, INC.",66,1 CHEMOCENTRYX INC
1978,12/31/2014,0.0,0.0,CCXI,47399000.0,"CHEMOCENTRYX, INC.",66,1 CHEMOCENTRYX INC
1983,2/3/2018,0.0,29365000.0,CHKE,30643000.0,CHEROKEE INC.,60,2US CHEROKEE PHARMACEUTICALS
1984,1/28/2017,0.0,34022000.0,CHKE,22969000.0,CHEROKEE INC.,60,2US CHEROKEE PHARMACEUTICALS
1985,1/30/2016,0.0,34654000.0,CHKE,20104000.0,CHEROKEE INC.,60,2US CHEROKEE PHARMACEUTICALS
1986,1/31/2015,0.0,34968000.0,CHKE,19580000.0,CHEROKEE INC.,60,2US CHEROKEE PHARMACEUTICALS
2003,12/31/2017,0.0,0.0,CMRX,0.0,"CHIMERIX, INC.",82,1 CHIMERIX INC
2004,12/31/2016,0.0,5702000.0,CMRX,83654000.0,"CHIMERIX, INC.",82,1 CHIMERIX INC
2005,12/31/2015,0.0,10762000.0,CMRX,129013000.0,"CHIMERIX, INC.",82,1 CHIMERIX INC
2006,12/31/2014,0.0,4040000.0,CMRX,62906000.0,"CHIMERIX, INC.",82,1 CHIMERIX INC
2015,12/31/2017,6503.7119999999995,370406.84,CBPO,234548.335,"CHINA BIOLOGIC PRODUCTS HOLDINGS, INC.","1,871",1 CHINA BIOLOGIC PRODUCTS INC
